score	row	col
159	553	580
45	86	87
16	27	29
46	93	87
70	135	137
24	79	79
98	728	572
98	727	565
24	80	80
20	79	79
98	728	566
98	727	565
20	80	80
98	727	565
24	80	80
159	727	549
28	80	80
45	3763	2601
14	25	27
54	4833	4319
157	1022	941
23	66	71
91	355	356
168	626	624
52	127	128
188	4262	3207
128	373	355
37	1302	987
206	4403	3353
213	479	497
92	218	222
153	432	444
232	612	603
37	185	167
97	587	538
37	185	167
97	587	538
118	357	362
20	19	19
44	184	195
39	115	109
82	458	442
25	62	57
25	45	44
139	304	317
36	79	80
42	93	94
57	242	248
65	173	178
72	452	443
32	49	52
10	9	9
20	70	67
38	44	43
41	185	163
38	44	43
41	185	163
41	184	162
39	45	44
41	184	162
39	45	44
41	184	162
39	45	44
38	44	43
41	185	163
33	57	59
32	43	42
11	10	10
31	116	87
11	10	10
31	116	87
31	115	86
12	11	11
31	115	86
12	11	11
118	457	444
48	116	116
18	150	154
28	45	45
26	41	42
54	221	208
30	145	132
66	306	290
38	79	79
100	352	331
25	42	45
52	149	136
52	63	62
25	76	71
46	101	93
46	108	113
31	137	131
53	131	137
28	34	33
52	199	199
17	21	21
16	52	45
11	10	10
17	38	29
23	22	22
33	67	69
57	315	328
21	25	25
38	80	81
32	42	43
47	98	99
19	18	18
49	121	116
99	413	383
49	121	116
99	413	383
190	423	415
35	57	59
44	214	224
62	738	910
44	214	224
71	766	771
44	214	224
76	766	771
44	214	224
62	738	910
34	62	67
296	2744	5646
260	2947	2955
276	4350	4371
187	2683	2683
276	3727	3749
216	2717	2734
164	1340	1321
34	62	67
296	2744	5646
260	2947	2955
276	4350	4371
187	2683	2683
276	3727	3749
216	2717	2734
164	1340	1321
138	416	426
157	836	824
138	416	426
162	836	824
138	416	426
162	836	824
77	169	173
127	774	756
128	416	426
34	110	114
30	242	253
43	329	776
93	453	459
37	130	135
93	453	459
37	130	135
93	453	459
696	2834	2873
32	130	135
93	453	459
600	2392	2436
738	2983	3032
502	1810	1839
376	1625	1646
265	1077	1084
32	130	135
46	195	199
46	463	900
46	195	199
46	463	900
47	155	163
202	1079	1108
47	155	163
93	603	629
120	505	511
161	914	927
144	505	511
187	1211	1248
144	505	511
177	1079	1109
139	505	511
192	1079	1108
51	103	105
153	1165	1026
86	934	808
122	436	428
153	1827	1735
24	89	92
51	103	105
153	1165	1026
86	934	808
122	436	428
153	1827	1735
24	89	92
27	53	56
95	220	206
27	53	56
95	220	206
95	219	205
28	54	57
42	121	117
132	250	253
191	1442	1250
112	256	259
172	1442	1249
101	260	263
91	259	262
132	1443	1256
17	45	44
114	279	284
54	92	96
147	338	327
32	49	49
87	205	210
20	19	19
119	290	291
32	45	43
59	88	87
9	8	8
18	36	37
39	51	51
10	9	9
17	37	39
70	106	104
24	102	103
13	12	12
254	825	787
34	363	356
56	148	149
53	169	167
132	324	319
24	35	37
29	52	55
12	11	11
215	545	551
154	282	286
31	87	91
124	372	369
13	12	12
62	550	463
26	30	30
47	83	81
41	101	100
15	14	14
13	12	12
11	10	10
90	253	242
85	235	237
128	900	917
38	135	123
57	126	127
156	393	388
82	266	279
23	215	209
35	72	71
61	149	147
114	499	486
100	454	458
39	66	66
304	641	643
11	17	16
48	116	114
39	66	66
299	641	643
46	87	91
13	12	12
21	20	20
15	21	20
96	340	321
225	602	620
30	51	51
49	151	151
181	390	376
28	38	39
237	1921	1891
126	646	606
50	91	89
37	103	99
279	1429	1403
48	166	157
43	165	156
640	4303	4388
215	1197	1142
163	1430	1407
66	138	134
21	27	26
18	28	29
119	711	638
171	501	522
59	143	145
52	124	117
118	1075	921
23	56	54
64	105	106
118	348	340
202	1731	1555
18	28	29
69	204	205
157	1155	1102
97	264	255
275	2102	1853
24	45	42
29	44	45
39	131	119
32	63	65
23	50	48
32	63	65
23	50	48
32	63	65
23	50	48
32	63	65
23	50	48
32	63	65
23	50	48
32	63	65
23	50	48
19	51	52
42	105	107
19	51	52
42	105	107
19	51	52
42	105	107
19	51	52
42	105	107
19	51	52
42	105	107
19	51	52
42	105	107
140	310	310
30	44	44
155	374	370
47	99	99
39	143	142
56	166	173
39	143	142
56	166	173
39	143	142
56	166	173
39	143	142
56	166	173
39	143	142
56	166	173
39	143	142
56	166	173
83	303	283
75	491	444
83	303	283
75	491	444
165	809	756
17	83	77
165	809	756
17	83	77
80	393	381
155	634	591
164	633	590
83	413	403
80	844	820
150	634	591
241	608	623
69	173	176
61	255	243
69	188	199
38	77	80
51	71	72
173	480	464
39	788	557
158	661	623
21	37	36
124	259	258
317	970	926
80	191	196
54	161	158
9	8	8
69	236	193
81	121	124
31	318	271
53	96	96
27	32	33
206	443	444
72	262	253
66	261	252
197	444	445
89	190	199
474	1808	1099
226	1191	459
102	188	191
32	51	55
33	122	124
50	151	156
20	19	19
23	32	32
33	94	92
101	170	176
56	123	127
40	244	208
65	125	127
200	954	979
413	798	810
281	662	668
167	955	980
27	48	53
11	10	10
50	184	185
11	10	10
90	341	1080
11	10	10
90	341	1080
11	10	10
83	350	355
11	10	10
83	350	355
11	10	10
18	17	17
11	10	10
107	311	304
14	13	13
182	486	477
33	65	68
45	315	333
47	107	105
96	263	273
19	33	31
54	88	90
19	33	31
108	2509	210
126	325	278
97	303	294
22	31	31
102	303	294
22	31	31
457	1059	1062
337	1145	1144
457	1059	1062
337	1145	1144
457	1059	1062
337	1145	1144
457	1059	1062
337	1145	1144
473	1095	1099
403	1145	1144
473	1095	1099
403	1145	1144
621	1722	1743
1216	4123	5467
1328	4660	6039
45	133	133
108	364	380
140	470	459
53	96	96
41	240	250
45	97	94
23	22	22
38	93	81
47	172	145
36	79	83
32	42	43
12	11	11
18	17	17
18	32	33
96	262	268
194	545	565
35	106	109
371	864	871
128	350	350
16	25	25
26	41	42
32	63	62
53	134	135
17	51	49
42	93	98
76	185	184
33	60	63
16	65	61
33	361	305
18	63	59
33	361	305
18	63	59
23	361	305
20	47	50
155	407	381
50	95	100
61	277	252
41	90	91
34	47	50
126	1577	1278
22	112	118
61	123	128
11	10	10
85	165	163
168	430	440
38	55	55
62	136	138
22	26	26
54	153	161
37	114	116
59	92	94
68	303	287
38	139	142
50	175	174
32	133	133
144	673	653
37	41	41
29	77	77
74	245	248
30	188	176
17	33	35
12	11	11
36	41	42
40	70	70
50	115	108
30	54	53
202	616	607
113	414	421
36	66	69
212	585	566
39	76	82
87	363	339
46	179	165
18	30	30
69	221	200
103	206	209
68	170	168
12	18	17
24	23	23
32	38	37
74	245	255
32	38	37
74	245	255
32	38	37
74	245	255
22	21	21
37	106	113
111	272	272
88	254	253
132	319	321
117	286	293
829	2133	2121
21	46	43
13	12	12
20	24	23
36	70	69
10	9	9
209	550	541
15	45	32
9	8	8
96	178	179
25	50	50
84	278	283
21	26	27
16	29	32
40	97	101
18	23	24
30	61	49
114	258	250
67	83	85
155	349	354
50	174	163
29	911	812
49	328	332
1540	9999	9609
49	458	124
1931	7972	5876
1273	4016	3301
2569	9964	9596
2118	9999	6202
1575	4805	5407
1352	5673	8366
956	3077	3730
1952	6313	6243
1495	8363	9997
2164	7670	6914
934	2490	3856
1300	5442	4709
169	460	466
1419	8098	7038
1481	6599	6544
2215	7679	7599
1682	9043	9996
2211	8882	7443
1735	5445	9167
561	2384	4374
2368	8010	9999
2792	9947	8164
1654	7860	7469
376	1350	1340
673	1553	1543
1592	4167	5198
106	305	294
176	378	385
1797	6070	6751
253	473	475
1765	4936	5621
168	378	385
1651	4936	6636
277	1008	1009
1760	6070	5403
80	345	345
641	1552	1542
1564	4642	4663
30	106	104
29	46	46
22	21	21
78	172	172
36	61	61
163	395	410
39	330	287
363	1132	1122
108	646	639
38	87	83
52	115	116
54	230	217
25	40	41
250	616	604
55	702	653
47	144	138
46	1298	1337
22	1025	1007
42	160	162
14	24	25
151	429	427
117	406	429
48	198	206
53	193	191
11	10	10
42	71	73
146	490	523
54	112	112
55	214	214
68	209	211
131	507	495
21	58	50
66	232	205
254	663	653
70	1343	1326
178	783	774
61	184	182
39	108	98
13	12	12
45	123	120
27	60	57
12	11	11
23	36	34
278	810	799
89	253	257
191	512	494
36	118	103
61	179	188
13	12	12
120	1176	951
189	1206	988
55	105	103
66	222	216
60	370	390
37	74	76
12	11	11
14	13	13
18	730	4439
29	92	95
33	75	77
41	101	103
12	317	4683
14	13	13
15	14	14
50	121	124
12	1412	5411
49	83	85
15	35	37
28	45	45
15	24	24
25	30	31
24	43	42
75	218	218
69	181	183
86	198	199
27	53	50
65	764	610
27	45	43
31	93	92
21	20	20
107	370	380
76	229	232
46	138	132
13	12	12
49	104	113
122	299	308
341	1984	1984
64	338	343
14	13	13
21	38	41
33	55	58
19	46	46
94	251	237
82	721	656
162	895	845
11	27	28
104	1624	319
740	3231	4205
310	1765	972
570	3989	3829
267	846	862
33	153	157
97	184	185
48	390	239
152	1101	471
25	155	159
49	91	90
1669	6071	8988
294	936	939
1642	5309	7755
383	1263	2008
178	668	681
73	274	278
518	4341	4591
238	1517	1010
426	2482	2341
170	1579	2675
50	77	77
47	106	104
154	4268	884
35	145	161
1411	6559	8845
72	196	197
77	237	250
92	284	280
67	237	250
58	223	220
98	377	392
77	237	236
478	1280	1757
71	236	249
25	285	296
28	51	55
158	360	1685
30	41	43
84	346	312
25	31	30
24	23	23
34	108	104
33	58	59
27	32	33
88	281	287
19	18	18
32	55	53
84	159	165
67	109	110
234	601	591
19	86	78
180	597	599
192	603	583
29	229	215
201	759	736
108	353	328
200	875	847
15	26	28
24	72	69
109	371	364
12	11	11
109	371	364
12	11	11
21	407	402
86	407	387
38	51	49
177	408	395
18	78	78
123	561	571
171	714	723
22	27	28
37	130	134
35	40	41
37	130	134
35	40	41
70	144	142
25	52	55
179	783	740
41	86	84
246	1839	1517
114	271	284
77	251	244
33	161	159
29	34	35
88	297	301
118	377	375
18	17	17
32	109	120
56	166	167
128	324	337
32	70	71
101	300	301
121	225	223
54	77	80
861	8519	3980
449	1762	2271
751	5502	2508
613	2265	1841
31	35	35
437	2555	1579
567	3936	2209
333	2528	2190
404	3328	3697
236	2499	3294
292	1316	1148
197	2402	692
901	2842	3349
174	560	568
35	646	99
156	1293	831
900	6230	11282
294	3961	753
712	2003	7221
207	3010	702
152	965	1474
437	1213	1709
359	1732	1631
262	1366	786
109	357	365
137	450	459
332	1149	1170
696	2251	2790
647	1753	2276
322	1851	1931
141	1269	872
586	1772	2485
1139	4556	8934
317	865	1347
306	1025	1061
11	10	10
977	7360	3836
438	1313	1308
847	5143	8080
144	506	985
102	418	432
314	4651	5300
648	3631	2423
14	18	18
143	6286	936
736	8486	4001
143	423	434
37	64	67
745	4484	2152
75	479	986
592	4227	1421
284	2105	1538
692	1924	2441
192	510	515
186	641	664
1484	6116	4939
20	24	24
62	91	90
63	112	118
80	275	280
82	146	152
83	1568	281
56	115	121
60	100	100
224	864	1379
34	208	339
152	878	1107
61	275	277
63	112	118
28	27	27
777	3343	4297
57	277	281
125	432	426
45	87	89
72	275	282
60	947	917
53	93	93
68	371	359
11	45	74
96	445	456
129	340	332
32	104	102
49	120	115
39	172	165
93	780	710
38	66	67
22	42	44
85	183	196
43	128	131
76	459	471
101	199	196
29	42	40
47	237	216
71	253	246
116	511	511
20	31	30
82	354	338
39	89	87
45	69	68
11	10	10
35	56	56
26	56	53
55	109	105
77	200	196
35	113	109
129	783	811
112	357	380
55	137	145
65	121	120
76	178	175
74	169	173
139	403	391
45	79	78
103	215	215
296	893	874
20	36	35
172	1116	1114
77	177	167
21	20	20
69	182	179
32	120	130
239	815	799
45	65	64
16	20	20
180	821	792
130	242	235
21	67	63
188	785	761
50	93	93
99	268	273
21	39	37
300	585	582
2961	7852	7093
1214	2504	4337
720	2388	3544
812	1640	2794
2002	6501	6265
699	1473	1438
753	2388	5412
1812	5383	5684
287	842	833
1149	2700	2665
1164	2388	2355
949	2175	2146
1307	4970	7477
1353	2858	2815
1738	3699	3667
1497	9999	4120
536	1462	1449
33	61	62
75	438	402
12	11	11
23	22	22
230	811	783
20	36	35
33	62	61
50	157	161
25	49	48
27	31	31
21	26	27
103	342	328
160	1607	1633
38	131	127
26	37	39
90	337	331
51	78	81
47	57	58
34	45	44
132	348	324
185	3079	2526
73	621	556
264	679	688
15	14	14
23	22	22
114	1733	1423
29	162	147
46	377	373
28	40	40
90	214	217
73	250	241
43	57	57
18	23	24
38	89	90
103	443	414
19	25	24
79	409	339
25	81	87
9	8	8
11	10	10
33	98	106
204	513	517
313	1627	1424
74	321	314
515	1184	1664
188	456	467
53	89	87
503	1427	2385
51	97	95
100	235	241
155	329	337
105	235	241
53	89	87
269	1169	1632
17	29	31
92	235	242
125	455	441
841	3606	3211
119	238	707
81	677	548
292	1282	1630
463	3736	4913
77	847	829
463	1838	2778
135	2368	226
10	9	9
45	72	72
867	5885	6469
334	3510	4176
454	971	1452
566	5032	1402
72	170	173
68	134	602
1081	7155	3519
207	377	851
1081	6299	2171
80	889	673
10	9	9
151	1665	354
108	206	209
30	4168	47
91	156	159
680	8977	6228
35	90	92
30	49	49
25	24	24
501	3368	5041
481	1921	2447
568	4572	5747
433	978	1456
85	1542	255
800	2820	4464
333	868	1985
975	6096	2760
177	578	573
25	24	24
160	437	914
1062	6180	6243
368	1453	1991
25	24	24
13	73	54
873	9820	5273
24	41	44
345	1000	964
44	464	473
52	433	1115
44	464	473
52	433	1115
28	449	114
50	5250	885
59	1287	2363
58	4490	2275
59	1287	2363
58	4490	2275
55	823	2585
49	3261	1615
42	108	108
16	15	15
29	68	60
119	381	372
30	116	121
19	25	24
49	223	207
65	220	202
12	11	11
69	308	306
169	1012	994
22	123	85
148	1012	1002
22	123	85
22	122	84
156	1013	996
40	63	64
50	68	66
35	63	64
50	68	66
49	67	65
102	401	403
122	705	717
107	278	293
29	44	45
30	101	99
28	44	46
25	51	53
25	48	46
63	481	486
15	14	14
28	65	53
15	14	14
105	311	318
121	243	237
31	64	66
94	262	266
208	673	699
19	29	30
19	42	43
69	239	227
54	463	405
69	239	227
54	463	405
65	243	228
81	260	252
65	243	228
81	260	252
21	26	27
566	1662	1582
52	203	176
263	815	786
60	241	227
23	264	277
95	551	509
138	1002	905
115	195	197
182	421	422
66	167	179
48	102	98
77	165	163
114	181	180
17	16	16
27	26	26
19	35	37
17	27	28
185	870	795
41	52	51
44	414	388
23	22	22
189	877	816
280	3782	3430
42	113	107
29	100	89
339	2533	2378
54	321	292
89	248	229
155	551	533
25	103	505
22	85	36
173	734	720
237	1625	1072
71	808	480
12	21	21
16	15	15
45	112	116
45	100	103
17	16	16
111	437	426
14	13	13
12	11	11
188	590	577
28	68	65
48	64	63
187	443	443
34	53	52
69	105	101
18	47	49
18	17	17
27	86	86
16	129	117
40	196	183
150	213	216
74	212	210
76	529	491
41	97	88
108	222	223
12	11	11
114	222	233
12	11	11
114	222	228
12	11	11
103	222	223
12	11	11
114	222	228
12	11	11
90	222	203
12	11	11
46	307	278
48	206	176
20	19	19
26	37	36
521	9880	2086
103	172	175
595	5456	7364
219	3216	1001
617	3875	3755
103	172	175
445	1815	1779
886	9295	6407
1048	9999	6834
152	1027	1016
141	1084	1070
767	9938	2180
562	3018	3984
1394	8895	9529
188	1084	1072
771	9938	4049
54	144	139
220	707	672
134	602	601
692	3758	4693
49	116	114
20	93	99
81	169	175
44	135	134
58	132	128
29	51	49
117	261	251
41	60	63
348	1135	1099
35	83	83
18	41	42
95	231	221
32	53	52
11	22	21
17	45	49
21	50	49
14	13	13
21	50	49
14	13	13
21	50	49
14	13	13
85	330	319
67	429	362
31	122	116
19	33	35
33	145	143
81	438	411
31	68	67
303	876	872
57	103	110
92	206	207
21	20	20
68	162	157
155	615	579
86	316	335
113	386	377
124	354	362
17	26	26
103	215	217
172	435	432
28	243	231
94	217	226
50	98	96
29	133	135
12	11	11
39	79	76
11	15	15
11	10	10
44	61	61
53	154	153
24	48	46
11	10	10
39	66	69
98	329	329
40	83	78
43	204	199
9	8	8
26	53	56
43	84	87
506	1573	1540
41	54	52
22	64	69
50	79	78
156	256	245
49	88	88
42	83	78
88	216	226
29	63	62
68	152	155
90	222	226
46	113	113
23	22	22
26	44	42
37	48	50
52	258	272
146	334	342
81	1145	908
45	324	228
83	409	384
50	230	221
64	140	143
283	4825	802
75	212	216
294	4825	2095
114	399	389
49	142	139
67	212	215
205	3426	4237
110	324	312
51	139	130
182	2742	1849
33	342	42
53	689	630
203	3082	2386
78	451	434
95	2013	244
545	9081	4960
27	336	42
519	5363	4947
507	1999	1486
79	326	294
95	313	296
567	1773	4869
111	395	375
533	2249	5313
32	86	93
551	5444	4981
555	7455	1612
128	406	394
555	9206	1534
551	2064	5150
189	7702	464
545	7233	4875
34	70	77
551	9089	4966
603	7428	1681
516	2113	5161
34	1833	77
579	3677	4987
26	26	41
58	97	99
115	586	654
45	3031	934
55	2739	3291
41	3480	8707
60	2179	3879
58	1609	5163
46	1142	152
58	1609	5163
46	1142	152
48	5013	7895
36	273	259
41	4902	2168
33	463	325
49	3486	7669
53	2289	1111
38	637	2243
39	1367	1284
25	55	58
342	1245	4333
177	846	3933
72	197	205
90	243	246
272	1519	4630
290	2037	5168
184	758	737
80	456	402
111	4431	3680
40	112	106
172	1785	1543
300	2140	1899
94	215	192
94	214	191
172	1067	902
159	852	759
151	931	773
151	348	349
41	113	107
174	751	692
24	48	50
167	751	691
24	48	50
192	495	497
32	80	85
42	1401	2697
46	1278	3421
33	794	3623
34	530	3245
34	2899	181
23	648	344
37	95	1809
41	1545	712
57	913	481
42	515	1136
57	913	481
42	515	1136
46	112	109
48	269	254
13	23	24
30	49	48
26	54	58
22	52	52
130	735	892
49	156	154
132	801	697
55	275	262
67	212	210
192	397	399
240	1302	1262
26	140	147
42	68	68
94	362	354
96	283	266
70	128	131
91	189	199
41	114	114
58	91	92
79	184	184
148	378	364
82	253	254
101	703	724
48	976	843
82	133	132
74	133	137
42	169	168
23	60	61
21	20	20
26	25	25
44	141	143
34	74	77
85	460	422
137	380	352
21	26	27
40	604	509
41	162	162
39	71	74
20	43	44
100	233	237
17	34	34
100	233	237
17	34	34
33	66	65
34	124	129
33	66	65
34	124	129
60	138	145
23	38	39
60	138	145
23	38	39
180	1204	628
21	26	27
180	1204	628
21	26	27
49	159	158
125	310	302
44	86	84
230	497	499
18	17	17
23	137	118
13	23	20
64	111	110
79	293	292
125	525	506
9	8	8
20	80	78
207	643	656
23	29	28
122	692	677
130	654	664
34	101	110
34	84	79
32	37	38
45	129	131
35	133	132
56	706	654
35	133	132
52	706	654
105	376	398
60	164	160
37	63	61
25	24	24
25	38	38
69	128	129
16	15	15
125	256	265
66	136	144
34	57	58
47	151	152
174	696	676
34	195	194
13	12	12
182	991	957
46	61	60
28	51	52
61	153	158
57	667	504
12	92	93
130	366	356
14	13	13
83	212	221
44	83	83
40	73	74
53	91	89
9	8	8
31	59	58
30	58	57
63	272	248
30	58	57
63	272	248
62	271	247
31	59	58
33	64	63
20	48	51
60	478	460
47	96	89
60	478	460
47	96	89
60	478	460
47	96	89
47	135	141
51	72	72
51	89	91
92	392	353
125	299	301
27	51	50
100	306	290
136	604	552
47	227	220
19	45	45
17	56	58
54	79	84
15	20	21
12	11	11
104	471	457
13	923	1212
41	117	121
18	23	24
20	68	68
12	11	11
52	117	121
38	78	81
35	40	41
35	57	57
166	661	641
13	747	2164
134	279	278
45	78	82
31	93	93
11	1417	1210
30	55	56
45	97	85
23	22	22
80	201	206
12	11	11
12	11	11
12	17	18
12	759	2406
23	22	22
47	75	79
50	98	102
65	120	120
14	18	18
33	62	56
40	44	44
12	11	11
41	86	87
41	98	96
19	28	28
35	45	46
165	472	494
30	50	51
109	240	246
38	89	79
56	113	112
32	52	49
76	165	173
13	12	12
54	111	108
24	64	66
91	192	193
108	592	544
29	49	50
57	115	119
68	176	190
252	807	829
56	127	132
60	127	135
54	119	121
23	22	22
33	107	114
50	133	132
71	184	180
24	62	55
31	54	55
23	75	77
41	53	53
120	284	282
52	120	118
134	607	575
99	220	224
18	17	17
43	102	105
56	118	114
31	58	58
20	24	24
186	384	366
76	174	176
59	107	109
13	12	12
61	212	193
149	1006	814
17	16	16
22	21	21
115	446	415
51	169	165
100	412	412
22	21	21
49	231	234
11	10	10
57	104	106
44	68	70
88	185	204
29	44	45
56	185	194
116	273	268
30	53	54
13	12	12
226	692	618
50	77	72
34	106	98
58	91	92
46	173	160
42	138	131
15	28	26
189	398	389
30	75	75
57	256	239
57	255	238
198	1011	979
90	344	339
158	1012	931
15	20	21
45	92	89
11	15	15
53	70	70
111	254	247
158	412	399
76	193	197
62	158	146
10	15	16
172	877	822
24	87	89
42	60	61
14	13	13
33	56	59
47	186	197
40	80	80
89	186	190
39	113	108
19	18	18
49	158	150
41	80	79
282	953	932
53	157	153
39	147	143
84	319	313
18	22	22
84	319	313
18	22	22
68	200	197
835	6530	6746
368	2432	4012
167	575	1040
57	243	239
365	1042	842
265	839	636
170	441	441
193	489	487
142	382	380
199	459	456
522	2133	3356
1519	4050	10953
417	1681	1720
1359	3007	8547
404	2863	4405
458	3082	2379
269	2820	2120
159	602	1069
77	243	239
124	8817	633
746	9596	5937
74	324	328
2122	8948	6366
73	328	332
1552	7561	4071
68	328	332
1318	7682	6944
78	328	332
18	50	51
42	51	51
26	43	43
81	188	177
19	18	18
51	97	98
22	91	82
116	257	256
85	605	568
19	18	18
52	273	253
325	2172	1988
88	246	235
163	593	579
62	130	130
117	560	536
62	130	130
117	560	536
36	94	97
134	354	349
66	290	277
91	1181	1071
149	799	755
42	119	111
149	799	755
42	119	111
32	91	96
56	104	101
131	443	405
52	177	164
32	72	72
71	259	249
67	307	318
73	209	218
43	100	99
29	120	131
9	8	8
40	1483	3638
334	1049	680
157	438	420
46	118	124
62	119	117
136	293	291
111	256	252
62	138	135
74	535	548
15	20	21
25	57	53
16	55	60
26	60	56
47	74	77
82	289	281
36	56	57
28	69	68
40	148	153
88	235	226
25	58	56
48	379	375
106	302	276
45	92	94
106	302	276
45	92	94
84	1796	1518
110	246	247
29	44	45
21	27	26
62	126	126
63	84	86
67	100	102
107	2231	2177
50	323	324
31	56	58
51	224	209
75	123	120
60	128	126
56	165	162
39	77	79
20	19	19
20	29	29
32	37	38
32	141	140
12	11	11
105	293	284
250	1124	1046
108	368	351
16	21	22
108	368	351
16	21	22
72	148	153
35	239	189
174	1164	1006
42	218	191
35	456	386
71	346	290
66	224	239
36	59	57
47	115	113
16	15	15
195	733	695
13	48	44
11	10	10
17	16	16
109	328	315
143	389	404
43	103	107
22	21	21
177	1171	924
52	207	208
17	26	26
23	22	22
15	14	14
44	98	100
15	14	14
44	98	100
25	30	31
21	45	44
25	30	31
21	45	44
12	11	11
29	73	75
12	11	11
29	73	75
15	25	26
52	89	91
15	25	26
52	89	91
51	79	80
15	38	36
51	79	80
15	38	36
23	28	29
25	41	40
34	175	148
70	81	80
24	83	81
56	129	134
35	342	317
105	594	547
20	24	24
210	544	535
26	43	45
35	46	45
49	89	89
19	18	18
9	8	8
111	252	247
71	230	237
204	890	916
51	256	260
63	160	182
76	256	260
63	160	182
76	256	260
63	160	182
333	1000	1003
1849	6492	9170
333	1000	1003
1849	6492	9170
333	1000	1003
1849	6492	9170
333	1000	1003
1849	6492	9170
85	191	194
959	3801	5099
85	191	194
959	3801	5099
49	90	90
1789	6492	9161
309	1093	1090
1767	6453	7768
1485	4982	6365
566	2461	2400
157	423	426
21	25	25
69	197	197
127	367	362
307	975	1009
193	505	517
302	975	1009
183	505	517
90	181	176
45	115	124
74	165	155
123	541	529
57	115	116
17	16	16
22	33	35
19	24	25
22	33	35
19	24	25
64	138	146
55	200	210
14	20	19
78	223	161
18	23	24
94	204	203
159	1093	1013
54	194	189
38	158	150
42	142	126
11	10	10
118	257	257
51	164	163
97	237	236
38	80	77
196	338	344
105	242	254
26	30	30
212	511	508
43	97	102
132	475	483
30	61	61
35	102	109
91	224	225
61	180	168
28	114	112
79	307	290
22	114	112
26	57	55
133	1478	1084
137	517	486
32	77	69
33	78	72
44	135	123
24	58	45
20	25	26
24	58	45
20	25	26
23	22	22
67	166	167
23	22	22
67	166	167
23	65	70
190	755	779
72	242	244
16	21	22
102	306	309
35	1082	852
44	88	96
53	84	82
19	18	18
194	597	595
17	16	16
17	56	58
305	1671	1606
97	209	205
29	65	66
25	36	38
29	39	40
21	26	27
27	88	85
15	14	14
159	562	562
45	150	152
55	206	199
58	196	176
23	52	54
43	110	111
20	19	19
51	142	148
26	32	31
85	159	158
14	13	13
16	15	15
51	136	134
40	44	44
143	383	394
179	363	357
17	26	28
76	192	199
44	167	167
83	178	180
145	455	446
23	39	41
31	56	57
24	23	23
31	56	57
24	23	23
10	9	9
115	488	454
10	9	9
115	488	454
10	9	9
128	677	663
10	9	9
131	677	657
10	9	9
115	488	454
10	9	9
131	662	638
9	8	8
54	123	126
147	1750	3022
36	472	429
272	3433	4779
21	632	909
86	781	2133
108	1413	2675
23	44	46
367	2676	4037
29	73	75
192	2613	4065
39	4282	4955
31	290	37
39	5266	2220
40	526	2647
26	83	75
17	16	16
9	8	8
23	29	28
9	8	8
23	29	28
56	77	74
45	188	186
166	785	752
24	40	42
129	855	820
18	28	29
41	72	69
87	164	163
29	213	215
21	30	30
34	50	52
93	407	430
102	229	225
68	280	293
72	1320	1306
36	503	508
22	67	64
182	511	499
236	643	627
55	147	150
56	175	167
39	64	65
52	213	199
38	95	94
46	139	138
39	56	56
32	48	47
157	404	406
15	19	19
11	10	10
50	87	89
84	333	333
141	561	535
31	37	36
127	281	283
45	90	88
32	51	51
49	78	77
21	32	34
63	168	167
74	190	179
45	61	63
20	25	26
42	518	502
56	200	211
13	12	12
12	53	56
19	49	46
28	99	103
221	776	752
167	847	815
20	25	26
47	100	98
13	28	27
44	333	291
86	1438	1302
36	45	45
123	295	279
13	423	370
113	295	279
97	294	278
17	34	37
17	44	45
918	3841	3177
38	888	145
671	3841	2360
38	888	145
700	3841	2364
302	1031	1832
745	3841	2362
14	23	23
23	117	119
98	241	236
84	422	429
23	27	27
15	14	14
32	807	678
43	254	220
43	1679	1364
100	287	281
102	368	349
22	55	56
138	261	260
77	1798	1592
23	38	39
121	381	395
154	583	590
205	565	576
154	583	590
205	565	576
9	8	8
36	427	354
33	45	45
39	88	88
80	145	144
254	833	853
32	226	227
72	451	436
17	16	16
82	208	213
98	258	248
10	9	9
54	125	125
19	23	23
17	16	16
19	57	59
67	141	136
44	100	100
29	39	40
23	57	56
111	330	316
84	476	446
18	17	17
15	67	66
56	102	103
47	111	110
19	18	18
17	28	27
93	3117	2070
111	1571	1191
93	3117	2070
111	1571	1179
36	103	101
117	3430	2354
36	103	101
113	3430	2354
113	1845	1439
40	58	59
117	1838	1419
40	58	59
13	19	18
58	135	135
13	12	12
27	49	49
166	390	397
18	28	29
166	390	397
18	28	29
32	186	182
186	551	548
15	14	14
29	137	137
59	213	221
11	10	10
13	12	12
56	119	122
50	112	106
24	141	147
66	171	177
22	66	64
20	19	19
36	47	49
34	90	88
39	56	56
22	65	60
50	303	183
22	65	60
116	4407	6740
76	1028	740
86	1555	1271
75	2272	1962
59	300	348
76	853	519
36	74	186
76	870	9446
48	484	333
24	1509	1132
21	43	43
44	96	101
58	156	161
36	52	52
32	70	69
21	26	27
23	22	22
61	133	138
50	134	132
46	119	118
21	27	26
80	189	190
79	102	100
15	21	20
85	177	179
121	519	501
152	578	566
52	140	140
33	48	47
154	416	419
115	476	473
123	2701	1555
62	214	207
39	74	77
22	39	39
76	278	287
17	22	23
31	79	81
18	34	33
127	509	456
221	312	311
147	735	725
246	566	547
78	153	158
55	104	105
186	572	545
53	107	111
88	186	182
115	301	298
88	186	182
237	633	613
88	186	182
127	301	302
84	209	204
249	633	613
79	209	204
237	633	613
79	209	204
232	633	613
59	87	88
